   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
 1116800  1.03396374E-04  7.99667827E-05  1.47632911E-01  1.47633355E-01  3.90982225E-03
 1116900 -8.31886794E-05 -5.51005292E-05  1.47529514E-01  1.47529853E-01  3.67472852E-03
 1117000  2.45274593E-04 -1.84257173E-04  1.47473754E-01  1.47474371E-01  3.64889240E-03
 1117100  6.44129937E-05 -2.59919854E-05  1.47592684E-01  1.47593250E-01  3.79186163E-03
 1117200  1.17223259E-04 -2.56951317E-06  1.47431721E-01  1.47432162E-01  3.62134082E-03
 1117300 -8.54784763E-06  1.31068291E-04  1.47522416E-01  1.47523114E-01  3.67672527E-03
 1117400  1.23136372E-05 -2.16349098E-04  1.47574996E-01  1.47575422E-01  3.87049439E-03
 1117500  1.22781432E-04  6.38933232E-05  1.47626810E-01  1.47627193E-01  3.62676984E-03
 1117600  1.34008730E-04  4.97530983E-05  1.47612210E-01  1.47612578E-01  3.72831169E-03
 1117700 -8.19119664E-05 -1.04211971E-05  1.47644157E-01  1.47644540E-01  3.72833862E-03
 1117800 -8.65287955E-05 -1.97957148E-04  1.47577507E-01  1.47578107E-01  3.77284684E-03
 1117900 -1.06185879E-04 -2.00167223E-05  1.47625379E-01  1.47625758E-01  3.61064956E-03
 1118000 -1.15462263E-04 -9.43883341E-05  1.47487013E-01  1.47487290E-01  3.72491029E-03
 1118100 -7.97472535E-05  9.74709049E-05  1.47567467E-01  1.47567737E-01  3.92901861E-03
 1118200 -1.85961041E-04 -1.15245639E-04  1.47508050E-01  1.47508453E-01  3.93730510E-03
 1118300 -7.63022381E-05  1.79162774E-05  1.47586402E-01  1.47586976E-01  3.75211613E-03
 1118400 -6.93604874E-05 -7.54599632E-05  1.47698689E-01  1.47699095E-01  3.84639112E-03
 1118500 -3.26849021E-06 -2.48395486E-04  1.47579713E-01  1.47580080E-01  3.73932934E-03
 1118600  1.24822947E-04 -5.99507869E-05  1.47534364E-01  1.47534725E-01  3.64025822E-03
 1118700  2.14240987E-05 -2.87494411E-04  1.47474333E-01  1.47475065E-01  3.64028125E-03
 1118800  2.46058456E-04  1.75797441E-04  1.47518082E-01  1.47518736E-01  3.73186261E-03
 1118900  3.70240393E-05  5.96031973E-05  1.47620641E-01  1.47621059E-01  3.81577523E-03
 1119000  6.71410606E-05  1.67387342E-04  1.47569099E-01  1.47569738E-01  3.67895436E-03
 1119100 -1.25553744E-04 -6.61896324E-05  1.47539664E-01  1.47539832E-01  3.84979412E-03
 1119200 -1.63385607E-04 -6.30280572E-05  1.47517310E-01  1.47517871E-01  3.67885234E-03
 1119300 -8.24409395E-05 -2.29777153E-04  1.47732111E-01  1.47732556E-01  3.79758444E-03
 1119400  2.16272391E-05  1.90165420E-04  1.47791665E-01  1.47792091E-01  3.93047768E-03
 1119500 -1.49110502E-04 -3.54214876E-05  1.47812408E-01  1.47812596E-01  3.78215119E-03
 1119600  8.50643222E-05  6.39838978E-05  1.47517655E-01  1.47517899E-01  3.62076493E-03
 1119700 -1.00857402E-04 -1.51275121E-04  1.47730799E-01  1.47731460E-01  3.66944336E-03
 1119800  4.55197962E-05 -1.31034723E-05  1.47779555E-01  1.47780230E-01  3.74962737E-03
 1119900 -1.28951478E-04 -7.95591168E-05  1.47788348E-01  1.47789204E-01  3.67696645E-03
 1120000 -1.78551744E-05  1.32595782E-05  1.47572069E-01  1.47572331E-01  3.80017142E-03
 1120100  2.44993349E-04  6.88234282E-05  1.47844435E-01  1.47844915E-01  3.73806864E-03
 1120200  1.22553376E-04  5.81881254E-05  1.47590145E-01  1.47590665E-01  3.71072087E-03
 1120300 -3.46391472E-05  7.62733933E-05  1.47664117E-01  1.47664533E-01  3.51140444E-03
 1120400  2.65213215E-05 -2.25353500E-04  1.47759492E-01  1.47759942E-01  3.71778173E-03
 1120500  1.24905675E-04 -7.98122097E-05  1.47848119E-01  1.47848556E-01  3.61155460E-03
 1120600 -1.86957900E-04  1.22128036E-04  1.47390834E-01  1.47392123E-01  3.71081776E-03
 1120700  1.23933375E-06 -1.46605005E-04  1.47746736E-01  1.47747237E-01  3.84581062E-03
 1120800 -4.90554566E-05  1.29618917E-04  1.47517214E-01  1.47518105E-01  3.70818968E-03
 1120900  3.11370641E-05  4.60189565E-05  1.47780003E-01  1.47780658E-01  3.71461937E-03
 1121000 -1.92702541E-05  8.14932899E-05  1.47668616E-01  1.47668991E-01  3.64820296E-03
 1121100 -1.58748439E-04 -5.98117465E-05  1.47740264E-01  1.47741017E-01  3.71464665E-03
 1121200  5.24079262E-05 -7.64947937E-05  1.47758764E-01  1.47758857E-01  3.79755128E-03
 1121300 -2.49642123E-05 -1.15957715E-04  1.47617451E-01  1.47617559E-01  3.90814686E-03
 1121400  1.65762003E-05 -4.54289413E-07  1.47659528E-01  1.47660218E-01  3.69681675E-03
 1121500  9.96925596E-05  4.25488248E-05  1.47446440E-01  1.47446734E-01  3.85810594E-03
 1121600 -2.13950381E-04 -1.23285819E-04  1.47563395E-01  1.47564119E-01  3.47372376E-03
 1121700 -1.95514893E-05 -5.60437637E-05  1.47656875E-01  1.47657207E-01  3.80329674E-03
 1121800  9.57026398E-05 -1.06301446E-04  1.47401305E-01  1.47401843E-01  4.03566727E-03
 1121900 -5.79894746E-05 -9.95529076E-05  1.47594011E-01  1.47594300E-01  3.73054656E-03
 1122000 -1.09362328E-04  2.08607982E-04  1.47611556E-01  1.47612024E-01  3.67585779E-03
 1122100  1.81874695E-04  1.73378646E-04  1.47578486E-01  1.47579344E-01  3.64858412E-03
 1122200  2.83929647E-04 -1.76002757E-04  1.47641015E-01  1.47641506E-01  3.66145847E-03
 1122300  2.11015761E-05 -1.22381476E-04  1.47710355E-01  1.47711450E-01  3.74809987E-03
 1122400  1.23690393E-04  1.31992941E-04  1.47615271E-01  1.47615724E-01  3.87908043E-03
 1122500  1.64366631E-04  6.51390127E-05  1.47589249E-01  1.47589894E-01  3.55437668E-03
 1122600  4.21475216E-05  5.66585923E-05  1.47521682E-01  1.47522001E-01  3.71760114E-03
 1122700  1.57643120E-05  1.35548693E-04  1.47432902E-01  1.47433197E-01  3.79146778E-03
 1122800  2.40163662E-05 -7.97332575E-05  1.47665667E-01  1.47666089E-01  3.76326421E-03
 1122900  7.85454149E-06  6.89616728E-05  1.47606427E-01  1.47606762E-01  3.84196138E-03
 1123000 -1.17756407E-04  1.01862450E-04  1.47742855E-01  1.47743362E-01  3.81746774E-03
 1123100  5.87799620E-05  3.10643540E-05  1.47585758E-01  1.47586534E-01  3.94654671E-03
 1123200 -8.46786094E-05  1.31248444E-05  1.47552952E-01  1.47553310E-01  3.73337166E-03
 1123300  4.16777250E-07 -6.20981455E-05  1.47654701E-01  1.47654943E-01  3.65554514E-03
 1123400  4.31875840E-05 -4.00793634E-05  1.47477783E-01  1.47477929E-01  3.68397586E-03
 1123500 -8.06657784E-05 -1.31397409E-04  1.47729172E-01  1.47729614E-01  3.62426160E-03
 1123600 -6.70093475E-05  1.41442911E-04  1.47665961E-01  1.47666350E-01  3.80871818E-03
 1123700  1.37948567E-04  1.37956929E-04  1.47795264E-01  1.47795495E-01  3.69955525E-03
 1123800 -1.48606177E-04 -4.98635277E-06  1.47682465E-01  1.47682990E-01  3.65590785E-03
 1123900  3.08415359E-05 -1.27478345E-04  1.47622650E-01  1.47622978E-01  3.77586740E-03
 1124000  1.65719993E-04  5.53377749E-05  1.47779112E-01  1.47779668E-01  3.73678125E-03
 1124100 -9.34384923E-05  7.43587582E-06  1.47632401E-01  1.47633071E-01  3.80673834E-03
 1124200  4.28516212E-05 -1.42038479E-05  1.47899503E-01  1.47900035E-01  3.59783966E-03
 1124300 -1.27548845E-05  4.22657914E-05  1.47513573E-01  1.47513834E-01  3.72834313E-03
 1124400 -1.62086997E-05 -1.83443875E-04  1.47427313E-01  1.47427743E-01  3.62088743E-03
 1124500  3.22394909E-04 -1.24036499E-04  1.47711325E-01  1.47711907E-01  3.69048567E-03
 1124600  4.74278789E-05  1.06915451E-04  1.47657661E-01  1.47658273E-01  3.67202361E-03
 1124700 -9.15702616E-06  6.96362266E-05  1.47528488E-01  1.47528637E-01  3.59190110E-03
 1124800  2.16224667E-05 -1.04645926E-04  1.47721400E-01  1.47721771E-01  3.60658305E-03
 1124900  2.40389189E-05  1.61792058E-04  1.47674740E-01  1.47674943E-01  3.67411638E-03
 1125000  7.12916977E-05  8.81619391E-05  1.47682599E-01  1.47682866E-01  3.76495415E-03
 1125100  2.80670308E-04 -3.66587331E-05  1.47727105E-01  1.47727427E-01  3.64276780E-03
 1125200  6.72854369E-05  3.21604732E-05  1.47670476E-01  1.47671160E-01  3.50713548E-03
 1125300 -1.87428028E-04  2.42429284E-05  1.47773903E-01  1.47774268E-01  3.60597284E-03
 1125400  2.06881445E-04 -1.09046005E-04  1.47865019E-01  1.47865520E-01  3.59868114E-03
 1125500 -3.73319890E-04 -1.95608103E-04  1.47681089E-01  1.47682469E-01  3.49693163E-03
 1125600 -3.55467200E-05  2.33718635E-05  1.47699183E-01  1.47699749E-01  3.73835161E-03
 1125700  2.20376868E-05 -2.49282763E-05  1.47767343E-01  1.47767654E-01  3.73266841E-03
 1125800 -3.72088053E-05  1.98912915E-04  1.47766250E-01  1.47767305E-01  3.69909530E-03
 1125900  1.08289167E-04 -8.54425563E-05  1.47660829E-01  1.47661072E-01  4.00917060E-03
 1126000  1.67865498E-04  1.98506626E-04  1.47646717E-01  1.47647248E-01  3.81628297E-03
 1126100  8.11042067E-05  3.16496766E-05  1.47622483E-01  1.47622842E-01  3.81801269E-03
 1126200  1.23136815E-04  8.28533326E-05  1.47792518E-01  1.47792878E-01  3.68371932E-03
 1126300  5.26635383E-05  5.65544763E-05  1.47494681E-01  1.47495051E-01  3.62585580E-03
 1126400  1.57788305E-04 -1.01754235E-04  1.47750954E-01  1.47751347E-01  3.68828894E-03
 1126500 -1.13973841E-04  3.90906403E-05  1.47686953E-01  1.47687450E-01  3.79333837E-03
 1126600  3.72485873E-05  2.24661592E-05  1.47696846E-01  1.47697092E-01  3.69536838E-03
 1126700  2.93538733E-05 -6.12453029E-05  1.47656326E-01  1.47656838E-01  3.79185065E-03
 1126800 -3.98407012E-06  1.36988638E-04  1.47791018E-01  1.47791501E-01  3.72223655E-03
 1126900  1.00679594E-04  2.07057319E-04  1.47705876E-01  1.47706265E-01  3.80055825E-03
 1127000  1.25366047E-04  9.91155435E-05  1.47600620E-01  1.47601130E-01  3.85341763E-03
 1127100  3.11281690E-05 -7.19210021E-05  1.47675347E-01  1.47675980E-01  3.70761899E-03
 1127200  1.23339706E-04 -1.04081465E-04  1.47523177E-01  1.47523579E-01  3.80850154E-03
 1127300  2.86394496E-05  4.60912932E-05  1.47775662E-01  1.47776234E-01  3.85811118E-03
 1127400  3.93340393E-05  1.85862731E-04  1.47706579E-01  1.47706947E-01  3.73035814E-03
 1127500  7.42460556E-05  2.73113386E-04  1.47668810E-01  1.47669226E-01  3.68416381E-03
 1127600 -1.48622991E-04 -1.06243529E-04  1.47667219E-01  1.47668025E-01  3.64195413E-03
 1127700  2.94224435E-04 -5.44208493E-05  1.47710412E-01  1.47710856E-01  3.60413518E-03
 1127800 -5.11897939E-05 -1.35861443E-04  1.47719964E-01  1.47720486E-01  3.79283637E-03
 1127900  6.88602306E-05  1.92529855E-04  1.47608542E-01  1.47609234E-01  3.86446561E-03
 1128000  6.86492561E-05  3.32905451E-05  1.47539354E-01  1.47539529E-01  3.71528207E-03
 1128100 -7.24200201E-05 -9.74035184E-05  1.47674980E-01  1.47675261E-01  3.59008382E-03
 1128200  1.15576258E-04  3.96776517E-05  1.47789153E-01  1.47789528E-01  3.69878985E-03
 1128300  2.91671177E-04  1.03392719E-04  1.47671766E-01  1.47672520E-01  3.61671425E-03
 1128400  6.41826973E-05 -9.63077876E-05  1.47758406E-01  1.47758722E-01  3.79112269E-03
 1128500 -8.53187682E-06  7.63451042E-05  1.47629216E-01  1.47629940E-01  3.62027469E-03
 1128600  6.11364278E-05  1.58147784E-04  1.47531119E-01  1.47531511E-01  3.73565042E-03
 1128700  1.99594268E-04  9.96765856E-05  1.47750772E-01  1.47751551E-01  3.70400341E-03
 1128800  3.26379811E-04 -1.03101861E-04  1.47743525E-01  1.47744422E-01  3.66955244E-03
 1128900  1.52114209E-04  1.13286911E-05  1.47872753E-01  1.47873533E-01  3.94901805E-03
 1129000  2.14666100E-04  1.01652725E-04  1.47749299E-01  1.47749946E-01  3.79225731E-03
 1129100 -4.69858334E-05 -6.62265302E-05  1.47738415E-01  1.47738643E-01  3.62945737E-03
 1129200  9.47931172E-05  1.08362478E-05  1.47675198E-01  1.47675520E-01  3.69130428E-03
 1129300  1.22852542E-04  1.04146898E-05  1.47650661E-01  1.47651154E-01  3.67682166E-03
 1129400 -9.49526071E-06 -1.31918223E-04  1.47800347E-01  1.47800520E-01  3.64060882E-03
 1129500 -1.33295947E-05  1.26872610E-05  1.47591599E-01  1.47591711E-01  3.63641015E-03
 1129600  4.84356267E-05  7.64286736E-05  1.47764607E-01  1.47764862E-01  3.56609058E-03
 1129700 -7.89260786E-05 -9.81921410E-06  1.47614276E-01  1.47614446E-01  3.56790625E-03
 1129800  5.50422428E-05  2.12392067E-05  1.47614969E-01  1.47615516E-01  3.87487225E-03
 1129900 -8.09255646E-05  3.93549560E-06  1.47732811E-01  1.47732967E-01  3.76098207E-03
 1130000  5.01276522E-05 -1.55229529E-04  1.47578721E-01  1.47579045E-01  3.61548744E-03
 1130100 -1.18206949E-04  2.68067473E-05  1.47725169E-01  1.47725844E-01  3.70027220E-03
 1130200  6.59160432E-05 -1.21890510E-04  1.47754284E-01  1.47754901E-01  3.65688035E-03
 1130300  1.02012172E-04 -5.42588304E-05  1.47503648E-01  1.47504201E-01  3.75881327E-03
 1130400 -1.24566585E-04 -8.26806713E-05  1.47708100E-01  1.47708427E-01  3.84783401E-03
 1130500  1.64202007E-04 -8.87331533E-05  1.47600680E-01  1.47601152E-01  3.63671524E-03
 1130600 -1.31761541E-04  1.66765894E-05  1.47568191E-01  1.47568504E-01  3.72365409E-03
 1130700  1.15479683E-04  1.04912385E-04  1.47478138E-01  1.47478575E-01  3.81628815E-03
 1130800  1.33809162E-05  8.99778794E-05  1.47709932E-01  1.47710190E-01  3.57574345E-03
 1130900  1.33671213E-04 -2.71954541E-04  1.47720067E-01  1.47720822E-01  3.77822751E-03
 1131000 -1.53439711E-04  4.29905444E-06  1.47713958E-01  1.47714223E-01  3.66043418E-03
 1131100  1.77896221E-04 -1.74789890E-04  1.47786237E-01  1.47786661E-01  3.76641864E-03
 1131200 -7.64081767E-05  1.02222440E-04  1.47884583E-01  1.47885018E-01  3.80322939E-03
 1131300  1.17997966E-04 -8.75664543E-05  1.47573904E-01  1.47574262E-01  3.62750408E-03
 1131400 -9.90886437E-05 -4.83666654E-05  1.47614745E-01  1.47615139E-01  3.81343109E-03
 1131500  1.23688207E-04 -9.08958796E-05  1.47662292E-01  1.47662778E-01  3.44849620E-03
 1131600 -7.01667428E-05 -5.70550223E-05  1.47849556E-01  1.47849727E-01  3.78029331E-03
 1131700  1.17583792E-05 -8.15609857E-05  1.47824334E-01  1.47824748E-01  3.60859986E-03
 1131800 -1.77606268E-05 -1.37062532E-04  1.47798897E-01  1.47799357E-01  4.18095828E-03
 1131900  1.77484128E-04  1.16213093E-04  1.47616903E-01  1.47617447E-01  3.67224621E-03
 1132000  2.16452048E-05  5.96472817E-05  1.47541155E-01  1.47541831E-01  3.64531243E-03
 1132100  3.87290092E-04 -1.64983088E-04  1.47866831E-01  1.47867646E-01  3.76706020E-03
 1132200  1.08801140E-04 -1.07038432E-04  1.47697471E-01  1.47697858E-01  3.96558259E-03
 1132300 -3.50445002E-06 -1.18664255E-04  1.47698116E-01  1.47698493E-01  3.79919069E-03
 1132400  7.94472514E-05 -1.02341453E-04  1.47811476E-01  1.47811863E-01  3.51015472E-03
 1132500 -1.14384140E-04 -3.84930677E-05  1.47701727E-01  1.47701911E-01  3.98917281E-03
 1132600  1.37123599E-05 -3.87135201E-05  1.47737674E-01  1.47738111E-01  3.66161611E-03
 1132700 -1.37670307E-04  1.85493577E-04  1.47604906E-01  1.47605317E-01  3.61832426E-03
 1132800 -3.09668269E-06  4.39740069E-05  1.47660550E-01  1.47661075E-01  3.82461422E-03
 1132900 -1.40557377E-04 -6.10773199E-05  1.47650870E-01  1.47651505E-01  3.65143741E-03
 1133000  2.43493247E-05 -8.58001113E-05  1.47635405E-01  1.47635649E-01  3.83965285E-03
 1133100 -2.59973662E-05  1.38332717E-04  1.47746355E-01  1.47746573E-01  3.77090987E-03
 1133200  7.14188452E-05 -3.34172054E-05  1.47556777E-01  1.47557167E-01  3.90071917E-03
 1133300  1.02589874E-04  6.13321395E-05  1.47710977E-01  1.47711382E-01  3.87034861E-03
 1133400  7.96755881E-05 -1.47816814E-04  1.47708261E-01  1.47708489E-01  3.77817492E-03
 1133500 -2.51686823E-04  1.69298615E-04  1.47696370E-01  1.47697004E-01  3.77651617E-03
 1133600 -1.57665643E-05 -2.89100273E-05  1.47867070E-01  1.47867681E-01  3.62864837E-03
 1133700  1.14941287E-04 -1.22729519E-04  1.47892822E-01  1.47893079E-01  3.78163368E-03
 1133800 -8.49689647E-05 -1.98173735E-04  1.47466568E-01  1.47467640E-01  3.58453792E-03
 1133900  6.62367151E-05 -1.38753890E-04  1.47724565E-01  1.47724940E-01  3.80356710E-03
 1134000  5.28374305E-05 -5.16988756E-05  1.47673200E-01  1.47673556E-01  3.81506329E-03
 1134100  2.33187993E-05 -6.20101906E-05  1.47714518E-01  1.47714829E-01  3.74598139E-03
 1134200 -5.75948031E-05 -1.86505633E-05  1.47733889E-01  1.47734153E-01  3.76940266E-03
 1134300  3.84540573E-05  1.99469117E-04  1.47764832E-01  1.47765192E-01  3.58616679E-03
 1134400 -8.14248990E-05  3.17611387E-05  1.47904920E-01  1.47905502E-01  3.86028042E-03
 1134500  1.07520376E-04  9.57370762E-05  1.47704808E-01  1.47705146E-01  3.60635831E-03
 1134600  4.33150365E-05  2.37602682E-04  1.47800306E-01  1.47800851E-01  3.72465946E-03
 1134700 -3.18236214E-05  4.90872086E-05  1.47917738E-01  1.47918054E-01  3.83246977E-03
 1134800  3.49751034E-05  3.33724392E-04  1.47800248E-01  1.47801073E-01  3.86810386E-03
 1134900  1.18663464E-04  5.66742836E-06  1.47751397E-01  1.47752484E-01  3.92129312E-03
 1135000  3.77299361E-05  5.85835898E-06  1.47802318E-01  1.47803000E-01  3.80944305E-03
 1135100 -1.02448881E-04 -8.86347412E-05  1.47722855E-01  1.47723110E-01  4.04059235E-03
 1135200 -4.94610823E-05 -4.97494320E-05  1.47898685E-01  1.47898748E-01  3.70569886E-03
 1135300 -2.63297976E-04  2.18379610E-05  1.47772337E-01  1.47772732E-01  3.88428907E-03
 1135400  1.82400005E-04  1.02148311E-04  1.47801765E-01  1.47802193E-01  3.97095179E-03
 1135500  1.03952330E-04  1.48281821E-05  1.47570720E-01  1.47571068E-01  3.75343878E-03
 1135600  1.72779145E-04  1.92130127E-05  1.47851577E-01  1.47851942E-01  3.61712249E-03
 1135700 -3.19618033E-05  8.48384575E-06  1.47754582E-01  1.47755333E-01  3.67324800E-03
 1135800  9.00957821E-05 -1.59374260E-04  1.47728314E-01  1.47728575E-01  3.95560485E-03
 1135900  7.51251634E-05 -1.75908590E-04  1.47733594E-01  1.47733787E-01  3.82545541E-03
 1136000  4.49430977E-05 -5.82896626E-06  1.47807254E-01  1.47807510E-01  3.63281250E-03
 1136100 -6.13225163E-05  2.61104609E-04  1.47507860E-01  1.47508630E-01  3.79693868E-03
 1136200  8.10194342E-05  9.03133064E-05  1.47710710E-01  1.47711213E-01  3.85728771E-03
 1136300 -1.06093477E-04 -9.59221911E-05  1.47874740E-01  1.47875247E-01  3.90507390E-03
 1136400  2.62487209E-04 -5.28870526E-05  1.47883154E-01  1.47883639E-01  3.98166262E-03
 1136500 -9.13403583E-05  1.21966391E-04  1.47760391E-01  1.47760913E-01  3.56172795E-03
 1136600  5.51687977E-05 -2.47464079E-05  1.47796772E-01  1.47797079E-01  3.71617716E-03
 1136700 -5.83355123E-05  4.40821417E-05  1.47788102E-01  1.47788502E-01  3.65195805E-03
 1136800  1.74968710E-04  2.45653019E-04  1.47807863E-01  1.47808651E-01  3.82028700E-03
 1136900  2.24104295E-04 -6.50655573E-05  1.47902769E-01  1.47903246E-01  3.78990377E-03
 1137000  4.50079147E-05  8.26388002E-05  1.47638045E-01  1.47638682E-01  3.71244879E-03
 1137100  3.19316057E-05  1.83794520E-05  1.47655369E-01  1.47656178E-01  4.10389046E-03
 1137200 -1.15090279E-04  4.46256990E-05  1.47695272E-01  1.47695728E-01  3.73104847E-03
 1137300  8.66660919E-05  2.08747401E-04  1.47822331E-01  1.47823107E-01  3.79770844E-03
 1137400  5.08860715E-05 -2.03087544E-04  1.47925823E-01  1.47926337E-01  3.81104609E-03
 1137500  1.17322450E-04 -2.49973375E-05  1.47791696E-01  1.47791949E-01  3.58736773E-03
 1137600 -5.84808262E-05 -1.05311001E-04  1.47530301E-01  1.47530760E-01  3.73845707E-03
 1137700  2.37561270E-04 -1.61342334E-04  1.47718026E-01  1.47718583E-01  3.89661823E-03
 1137800  1.16825948E-04  8.82978069E-05  1.47741504E-01  1.47742045E-01  3.63699944E-03
 1137900  1.99487369E-04  2.13095390E-04  1.47755571E-01  1.47756174E-01  3.92193598E-03
 1138000  1.39463075E-04 -1.32581948E-04  1.47666316E-01  1.47667010E-01  3.73150922E-03
 1138100  1.08433005E-04  1.37158581E-04  1.47748301E-01  1.47748655E-01  3.79060056E-03
 1138200 -7.06176843E-05  1.35740859E-05  1.47762956E-01  1.47763464E-01  3.56028113E-03
 1138300 -7.96929692E-05 -2.03595833E-04  1.47731743E-01  1.47732074E-01  3.69236260E-03
 1138400  1.11303297E-04  5.28835061E-05  1.47835578E-01  1.47836149E-01  3.90879034E-03
 1138500  1.51441824E-04 -8.32889201E-05  1.47873323E-01  1.47874135E-01  3.73534922E-03
 1138600 -1.29123875E-04 -2.13851785E-04  1.47706959E-01  1.47707643E-01  3.76676595E-03
 1138700 -1.66453994E-05 -2.66528189E-06  1.47569167E-01  1.47569242E-01  3.84869866E-03
 1138800 -8.13804716E-05  2.65193034E-05  1.47836861E-01  1.47837079E-01  3.93876336E-03
 1138900 -1.59318206E-04 -2.03004843E-04  1.47808454E-01  1.47809081E-01  3.89693636E-03
 1139000  2.35213102E-04 -1.19663565E-04  1.47734045E-01  1.47734562E-01  3.94333202E-03
 1139100  6.87500756E-05 -9.01176567E-05  1.47746505E-01  1.47746692E-01  4.01967375E-03
 1139200 -7.42984117E-05 -1.52821894E-04  1.47705745E-01  1.47706134E-01  3.83376006E-03
 1139300  5.89564549E-05 -7.95086207E-05  1.47582577E-01  1.47582778E-01  3.88313992E-03
 1139400  9.19640884E-05 -1.69234534E-04  1.47791805E-01  1.47792337E-01  3.74517609E-03
 1139500 -2.35723129E-04  1.29219631E-04  1.47827040E-01  1.47827596E-01  3.71969273E-03
 1139600 -4.47049910E-05  4.69725381E-06  1.47794606E-01  1.47794797E-01  3.60185117E-03
 1139700  4.36316581E-05 -1.33175575E-05  1.47568220E-01  1.47568471E-01  3.77973672E-03
 1139800 -9.74308800E-05  5.29090762E-05  1.47793115E-01  1.47793368E-01  3.79689577E-03
 1139900  2.20916197E-05  1.13285318E-04  1.47672284E-01  1.47672718E-01  3.98386637E-03
 1140000  5.72095567E-05 -8.71249350E-05  1.47839590E-01  1.47839906E-01  3.89868564E-03
 1140100 -1.23481518E-04  2.23042197E-04  1.47881533E-01  1.47882259E-01  3.93681237E-03
 1140200 -2.06202634E-06 -2.39340773E-04  1.47691278E-01  1.47691739E-01  3.83764461E-03
 1140300 -7.66841405E-05 -1.19571268E-04  1.47735517E-01  1.47736283E-01  3.96523228E-03
 1140400  2.33610422E-04 -9.77063806E-05  1.47911335E-01  1.47911747E-01  3.74588465E-03
 1140500  1.57690541E-05 -5.59653884E-05  1.47789745E-01  1.47789907E-01  3.88317193E-03
 1140600  8.90868382E-05  1.14150200E-04  1.47948168E-01  1.47948760E-01  3.69912282E-03
 1140700 -8.15809159E-05 -5.75635125E-05  1.47761328E-01  1.47761669E-01  3.83083092E-03
 1140800  1.31809782E-04  5.34984612E-05  1.47765277E-01  1.47765659E-01  3.78543313E-03
 1140900 -1.42409217E-04 -1.14432907E-04  1.47700557E-01  1.47700950E-01  3.78361517E-03
 1141000  1.62077712E-04 -7.76521081E-05  1.47752487E-01  1.47752971E-01  3.94411808E-03
 1141100  2.04084866E-04 -8.83006133E-05  1.47780087E-01  1.47780616E-01  3.77197022E-03
 1141200  7.77251964E-05 -1.44442941E-04  1.47880252E-01  1.47880435E-01  3.82793615E-03
 1141300  2.00092477E-05 -3.28016713E-05  1.47637169E-01  1.47637481E-01  3.74571036E-03
 1141400  2.49246752E-04  9.78612465E-05  1.47510498E-01  1.47511117E-01  3.91421016E-03
 1141500  3.13413251E-05  3.92295117E-05  1.47854177E-01  1.47854533E-01  3.96157661E-03
 1141600  1.26684627E-04 -3.26332093E-04  1.47941836E-01  1.47942549E-01  3.88831574E-03
 1141700  1.32982195E-05  1.84777923E-04  1.47779601E-01  1.47779936E-01  3.95607185E-03
 1141800  2.02745765E-05  4.89308712E-05  1.47581325E-01  1.47581502E-01  3.67732013E-03
 1141900 -2.20687346E-04 -1.18419473E-04  1.47723394E-01  1.47724110E-01  3.91650396E-03
 1142000  1.36200266E-04 -4.02618732E-05  1.47698994E-01  1.47699550E-01  3.47862099E-03
 1142100 -2.93474353E-05 -1.53533854E-04  1.47834729E-01  1.47835329E-01  3.83277506E-03
 1142200  1.82435805E-04 -1.17008937E-04  1.47917213E-01  1.47917768E-01  3.81585257E-03
 1142300 -1.43410216E-05 -1.40035552E-04  1.47553773E-01  1.47553954E-01  3.68864129E-03
 1142400 -1.00350704E-04 -2.23016569E-05  1.47918893E-01  1.47919352E-01  3.71129355E-03
 1142500 -2.44803478E-04 -1.14603482E-04  1.47789217E-01  1.47790134E-01  3.69916603E-03
 1142600  9.32616190E-05 -2.54087285E-05  1.47741002E-01  1.47741200E-01  3.74355367E-03
 1142700  1.20601134E-04 -2.76188805E-04  1.47763781E-01  1.47764246E-01  3.82257382E-03
 1142800  1.57072168E-04 -1.08230934E-04  1.47806886E-01  1.47807481E-01  3.77580605E-03
 1142900  2.84491244E-05 -1.65227001E-05  1.47894155E-01  1.47894527E-01  3.89775106E-03
 1143000  1.11491683E-04 -1.05718679E-04  1.47741516E-01  1.47741712E-01  3.76739630E-03
 1143100  9.05232062E-05 -1.70746012E-04  1.47894109E-01  1.47894516E-01  3.64718889E-03
 1143200 -7.73313445E-05 -1.14161669E-04  1.47777319E-01  1.47777663E-01  3.88750659E-03
 1143300  2.24317209E-05  5.22214329E-05  1.47759262E-01  1.47759657E-01  3.99847376E-03
 1143400  1.29186032E-05 -2.71125035E-04  1.47691887E-01  1.47692392E-01  3.67016289E-03
 1143500  1.97451687E-05  3.63336742E-05  1.47693999E-01  1.47694254E-01  3.67298273E-03
 1143600  1.20559523E-04 -1.23049693E-04  1.47798554E-01  1.47799019E-01  3.73520534E-03
 1143700  1.68035696E-04 -7.26782705E-05  1.47834421E-01  1.47834703E-01  3.90331116E-03
 1143800 -3.89365791E-05  6.87669450E-05  1.47936535E-01  1.47936897E-01  3.66954762E-03
 1143900  4.41640672E-05 -6.58519815E-05  1.47808615E-01  1.47809208E-01  3.59454374E-03
 1144000  8.17185971E-05 -1.80376995E-05  1.47880391E-01  1.47880806E-01  3.72107902E-03
 1144100 -2.75451088E-05  1.26148438E-04  1.47878647E-01  1.47879470E-01  3.72527331E-03
